"","Well","tx","conc","plate","Time","Tx_over_T0","cell_line"
"1649","C10","DOX","0.1","p2","T48",NA,"78"
"1650","C10","DOX","0.1","p2","T96",NA,"78"
"1651","C10","DOX","0.1","p3","T0",100,"78"
"1652","C10","DOX","0.1","p3","T3",NA,"78"
"1653","C10","DOX","0.1","p3","T24",NA,"78"
"1654","C10","DOX","0.1","p3","T48",109.539228811667,"78"
"1655","C10","DOX","0.1","p3","T96",NA,"78"
"1656","C10","DOX","0.1","p4","T0",100,"78"
"1657","C10","DOX","0.1","p4","T3",NA,"78"
"1658","C10","DOX","0.1","p4","T24",NA,"78"
"1659","C10","DOX","0.1","p4","T48",NA,"78"
"1660","C10","DOX","0.1","p4","T96",116.066149191818,"78"
"1661","C11","untx","0","p1","T0",100,"78"
"1662","C11","untx","0","p1","T3",105.062540575134,"78"
"1663","C11","untx","0","p1","T24",NA,"78"
"1664","C11","untx","0","p1","T48",NA,"78"
"1665","C11","untx","0","p1","T96",NA,"78"
"1666","C11","untx","0","p2","T0",100,"78"
"1667","C11","untx","0","p2","T3",NA,"78"
"1668","C11","untx","0","p2","T24",90.1888428810008,"78"
"1669","C11","untx","0","p2","T48",NA,"78"
"1670","C11","untx","0","p2","T96",NA,"78"
"1671","C11","untx","0","p3","T0",100,"78"
"1672","C11","untx","0","p3","T3",NA,"78"
"1673","C11","untx","0","p3","T24",NA,"78"
"1674","C11","untx","0","p3","T48",99.8689129081936,"78"
"1675","C11","untx","0","p3","T96",NA,"78"
"1676","C11","untx","0","p4","T0",100,"78"
"1677","C11","untx","0","p4","T3",NA,"78"
"1678","C11","untx","0","p4","T24",NA,"78"
"1679","C11","untx","0","p4","T48",NA,"78"
"1680","C11","untx","0","p4","T96",107.855630026233,"78"
"1681","D2","CX","2.5","p1","T0",100,"78"
"1682","D2","CX","2.5","p1","T3",96.9028461669308,"78"
"1683","D2","CX","2.5","p1","T24",NA,"78"
"1684","D2","CX","2.5","p1","T48",NA,"78"
"1685","D2","CX","2.5","p1","T96",NA,"78"
"1686","D2","CX","2.5","p2","T0",100,"78"
"1687","D2","CX","2.5","p2","T3",NA,"78"
"1688","D2","CX","2.5","p2","T24",86.434095261351,"78"
"1689","D2","CX","2.5","p2","T48",NA,"78"
"1690","D2","CX","2.5","p2","T96",NA,"78"
"1691","D2","CX","2.5","p3","T0",100,"78"
"1692","D2","CX","2.5","p3","T3",NA,"78"
"1693","D2","CX","2.5","p3","T24",NA,"78"
"1694","D2","CX","2.5","p3","T48",112.787679410078,"78"
"1695","D2","CX","2.5","p3","T96",NA,"78"
"1696","D2","CX","2.5","p4","T0",100,"78"
"1697","D2","CX","2.5","p4","T3",NA,"78"
"1698","D2","CX","2.5","p4","T24",NA,"78"
"1699","D2","CX","2.5","p4","T48",NA,"78"
"1700","D2","CX","2.5","p4","T96",130.762487998688,"78"
"1701","D3","CX","0.5","p1","T0",100,"78"
"1702","D3","CX","0.5","p1","T3",102.291144996941,"78"
"1703","D3","CX","0.5","p1","T24",NA,"78"
"1704","D3","CX","0.5","p1","T48",NA,"78"
"1705","D3","CX","0.5","p1","T96",NA,"78"
"1706","D3","CX","0.5","p2","T0",100,"78"
"1707","D3","CX","0.5","p2","T3",NA,"78"
"1708","D3","CX","0.5","p2","T24",88.9545193122701,"78"
"1709","D3","CX","0.5","p2","T48",NA,"78"
"1710","D3","CX","0.5","p2","T96",NA,"78"
"1711","D3","CX","0.5","p3","T0",100,"78"
"1712","D3","CX","0.5","p3","T3",NA,"78"
"1713","D3","CX","0.5","p3","T24",NA,"78"
"1714","D3","CX","0.5","p3","T48",124.930121228699,"78"
"1715","D3","CX","0.5","p3","T96",NA,"78"
"1716","D3","CX","0.5","p4","T0",100,"78"
"1717","D3","CX","0.5","p4","T3",NA,"78"
"1718","D3","CX","0.5","p4","T24",NA,"78"
"1719","D3","CX","0.5","p4","T48",NA,"78"
"1720","D3","CX","0.5","p4","T96",118.667013885303,"78"
"1721","D4","CX","0.1","p1","T0",100,"78"
"1722","D4","CX","0.1","p1","T3",80.3692880432656,"78"
"1723","D4","CX","0.1","p1","T24",NA,"78"
"1724","D4","CX","0.1","p1","T48",NA,"78"
"1725","D4","CX","0.1","p1","T96",NA,"78"
"1726","D4","CX","0.1","p2","T0",100,"78"
"1727","D4","CX","0.1","p2","T3",NA,"78"
"1728","D4","CX","0.1","p2","T24",84.3068334201898,"78"
"1729","D4","CX","0.1","p2","T48",NA,"78"
"1730","D4","CX","0.1","p2","T96",NA,"78"
"1731","D4","CX","0.1","p3","T0",100,"78"
"1732","D4","CX","0.1","p3","T3",NA,"78"
"1733","D4","CX","0.1","p3","T24",NA,"78"
"1734","D4","CX","0.1","p3","T48",112.796437747694,"78"
"1735","D4","CX","0.1","p3","T96",NA,"78"
"1736","D4","CX","0.1","p4","T0",100,"78"
"1737","D4","CX","0.1","p4","T3",NA,"78"
"1738","D4","CX","0.1","p4","T24",NA,"78"
"1739","D4","CX","0.1","p4","T48",NA,"78"
"1740","D4","CX","0.1","p4","T96",112.583204903793,"78"
"1741","D5","VEH","2.5","p1","T0",100,"78"
"1742","D5","VEH","2.5","p1","T3",96.7268285651455,"78"
"1743","D5","VEH","2.5","p1","T24",NA,"78"
"1744","D5","VEH","2.5","p1","T48",NA,"78"
"1745","D5","VEH","2.5","p1","T96",NA,"78"
"1746","D5","VEH","2.5","p2","T0",100,"78"
"1747","D5","VEH","2.5","p2","T3",NA,"78"
"1748","D5","VEH","2.5","p2","T24",94.9062745600225,"78"
"1749","D5","VEH","2.5","p2","T48",NA,"78"
"1750","D5","VEH","2.5","p2","T96",NA,"78"
"1751","D5","VEH","2.5","p3","T0",100,"78"
"1752","D5","VEH","2.5","p3","T3",NA,"78"
"1753","D5","VEH","2.5","p3","T24",NA,"78"
"1754","D5","VEH","2.5","p3","T48",110.805828498902,"78"
"1755","D5","VEH","2.5","p3","T96",NA,"78"
"1756","D5","VEH","2.5","p4","T0",100,"78"
"1757","D5","VEH","2.5","p4","T3",NA,"78"
"1758","D5","VEH","2.5","p4","T24",NA,"78"
"1759","D5","VEH","2.5","p4","T48",NA,"78"
"1760","D5","VEH","2.5","p4","T96",132.834250331571,"78"
"1761","D6","VEH","0.5","p1","T0",100,"78"
"1762","D6","VEH","0.5","p1","T3",93.5801004055674,"78"
"1763","D6","VEH","0.5","p1","T24",NA,"78"
"1764","D6","VEH","0.5","p1","T48",NA,"78"
"1765","D6","VEH","0.5","p1","T96",NA,"78"
"1766","D6","VEH","0.5","p2","T0",100,"78"
"1767","D6","VEH","0.5","p2","T3",NA,"78"
"1768","D6","VEH","0.5","p2","T24",83.3351040778752,"78"
"1769","D6","VEH","0.5","p2","T48",NA,"78"
"1770","D6","VEH","0.5","p2","T96",NA,"78"
"1771","D6","VEH","0.5","p3","T0",100,"78"
"1772","D6","VEH","0.5","p3","T3",NA,"78"
"1773","D6","VEH","0.5","p3","T24",NA,"78"
"1774","D6","VEH","0.5","p3","T48",146.204654018466,"78"
"1775","D6","VEH","0.5","p3","T96",NA,"78"
"1776","D6","VEH","0.5","p4","T0",100,"78"
"1777","D6","VEH","0.5","p4","T3",NA,"78"
"1778","D6","VEH","0.5","p4","T24",NA,"78"
"1779","D6","VEH","0.5","p4","T48",NA,"78"
"1780","D6","VEH","0.5","p4","T96",114.351351852347,"78"
"1781","D7","VEH","0.1","p1","T0",100,"78"
"1782","D7","VEH","0.1","p1","T3",91.1940462644352,"78"
"1783","D7","VEH","0.1","p1","T24",NA,"78"
"1784","D7","VEH","0.1","p1","T48",NA,"78"
"1785","D7","VEH","0.1","p1","T96",NA,"78"
"1786","D7","VEH","0.1","p2","T0",100,"78"
"1787","D7","VEH","0.1","p2","T3",NA,"78"
"1788","D7","VEH","0.1","p2","T24",91.0990389453758,"78"
"1789","D7","VEH","0.1","p2","T48",NA,"78"
"1790","D7","VEH","0.1","p2","T96",NA,"78"
"1791","D7","VEH","0.1","p3","T0",100,"78"
"1792","D7","VEH","0.1","p3","T3",NA,"78"
"1793","D7","VEH","0.1","p3","T24",NA,"78"
"1794","D7","VEH","0.1","p3","T48",96.2931502328354,"78"
"1795","D7","VEH","0.1","p3","T96",NA,"78"
"1796","D7","VEH","0.1","p4","T0",100,"78"
"1797","D7","VEH","0.1","p4","T3",NA,"78"
"1798","D7","VEH","0.1","p4","T24",NA,"78"
"1799","D7","VEH","0.1","p4","T48",NA,"78"
"1800","D7","VEH","0.1","p4","T96",95.8686878511292,"78"
"1801","D8","DOX","2.5","p1","T0",100,"78"
"1802","D8","DOX","2.5","p1","T3",99.4853587616404,"78"
"1803","D8","DOX","2.5","p1","T24",NA,"78"
"1804","D8","DOX","2.5","p1","T48",NA,"78"
"1805","D8","DOX","2.5","p1","T96",NA,"78"
"1806","D8","DOX","2.5","p2","T0",100,"78"
"1807","D8","DOX","2.5","p2","T3",NA,"78"
"1808","D8","DOX","2.5","p2","T24",52.1466655287371,"78"
"1809","D8","DOX","2.5","p2","T48",NA,"78"
"1810","D8","DOX","2.5","p2","T96",NA,"78"
"1811","D8","DOX","2.5","p3","T0",100,"78"
"1812","D8","DOX","2.5","p3","T3",NA,"78"
"1813","D8","DOX","2.5","p3","T24",NA,"78"
"1814","D8","DOX","2.5","p3","T48",62.1469166587262,"78"
"1815","D8","DOX","2.5","p3","T96",NA,"78"
"1816","D8","DOX","2.5","p4","T0",100,"78"
"1817","D8","DOX","2.5","p4","T3",NA,"78"
"1818","D8","DOX","2.5","p4","T24",NA,"78"
"1819","D8","DOX","2.5","p4","T48",NA,"78"
"1820","D8","DOX","2.5","p4","T96",40.9215601991521,"78"
"1821","D9","DOX","0.5","p1","T0",100,"78"
"1822","D9","DOX","0.5","p1","T3",93.6291581834694,"78"
"1823","D9","DOX","0.5","p1","T24",NA,"78"
"1824","D9","DOX","0.5","p1","T48",NA,"78"
"1825","D9","DOX","0.5","p1","T96",NA,"78"
"1826","D9","DOX","0.5","p2","T0",100,"78"
"1827","D9","DOX","0.5","p2","T3",NA,"78"
"1828","D9","DOX","0.5","p2","T24",74.6411893551276,"78"
"1829","D9","DOX","0.5","p2","T48",NA,"78"
"1830","D9","DOX","0.5","p2","T96",NA,"78"
"1831","D9","DOX","0.5","p3","T0",100,"78"
"1832","D9","DOX","0.5","p3","T3",NA,"78"
"1833","D9","DOX","0.5","p3","T24",NA,"78"
"1834","D9","DOX","0.5","p3","T48",69.6952876047396,"78"
"1835","D9","DOX","0.5","p3","T96",NA,"78"
"1836","D9","DOX","0.5","p4","T0",100,"78"
"1837","D9","DOX","0.5","p4","T3",NA,"78"
"1838","D9","DOX","0.5","p4","T24",NA,"78"
"1839","D9","DOX","0.5","p4","T48",NA,"78"
"1840","D9","DOX","0.5","p4","T96",42.3862593246306,"78"
"1841","D10","DOX","0.1","p1","T0",100,"78"
"1842","D10","DOX","0.1","p1","T3",139.69935292355,"78"
"1843","D10","DOX","0.1","p1","T24",NA,"78"
"1844","D10","DOX","0.1","p1","T48",NA,"78"
"1845","D10","DOX","0.1","p1","T96",NA,"78"
"1846","D10","DOX","0.1","p2","T0",100,"78"
"1847","D10","DOX","0.1","p2","T3",NA,"78"
"1848","D10","DOX","0.1","p2","T24",115.487189972577,"78"
"1849","D10","DOX","0.1","p2","T48",NA,"78"
"1850","D10","DOX","0.1","p2","T96",NA,"78"
"1851","D10","DOX","0.1","p3","T0",100,"78"
"1852","D10","DOX","0.1","p3","T3",NA,"78"
"1853","D10","DOX","0.1","p3","T24",NA,"78"
"1854","D10","DOX","0.1","p3","T48",123.072130272531,"78"
"1855","D10","DOX","0.1","p3","T96",NA,"78"
"1856","D10","DOX","0.1","p4","T0",100,"78"
"1857","D10","DOX","0.1","p4","T3",NA,"78"
"1858","D10","DOX","0.1","p4","T24",NA,"78"
"1859","D10","DOX","0.1","p4","T48",NA,"78"
"1860","D10","DOX","0.1","p4","T96",120.312965922495,"78"
"1861","D11","untx","0","p1","T0",100,"78"
"1862","D11","untx","0","p1","T3",92.6829406163932,"78"
"1863","D11","untx","0","p1","T24",NA,"78"
"1864","D11","untx","0","p1","T48",NA,"78"
"1865","D11","untx","0","p1","T96",NA,"78"
"1866","D11","untx","0","p2","T0",100,"78"
"1867","D11","untx","0","p2","T3",NA,"78"
"1868","D11","untx","0","p2","T24",110.103241750828,"78"
"1869","D11","untx","0","p2","T48",NA,"78"
"1870","D11","untx","0","p2","T96",NA,"78"
"1871","D11","untx","0","p3","T0",100,"78"
"1872","D11","untx","0","p3","T3",NA,"78"
"1873","D11","untx","0","p3","T24",NA,"78"
"1874","D11","untx","0","p3","T48",99.6069601081098,"78"
"1875","D11","untx","0","p3","T96",NA,"78"
"1876","D11","untx","0","p4","T0",100,"78"
"1877","D11","untx","0","p4","T3",NA,"78"
"1878","D11","untx","0","p4","T24",NA,"78"
"1879","D11","untx","0","p4","T48",NA,"78"
"1880","D11","untx","0","p4","T96",110.188383231893,"78"
"1881","E2","CX","2.5","p1","T0",100,"78"
"1882","E2","CX","2.5","p1","T3",84.2907040034234,"78"
"1883","E2","CX","2.5","p1","T24",NA,"78"
"1884","E2","CX","2.5","p1","T48",NA,"78"
"1885","E2","CX","2.5","p1","T96",NA,"78"
"1886","E2","CX","2.5","p2","T0",100,"78"
"1887","E2","CX","2.5","p2","T3",NA,"78"
"1888","E2","CX","2.5","p2","T24",84.4133764489188,"78"
"1889","E2","CX","2.5","p2","T48",NA,"78"
"1890","E2","CX","2.5","p2","T96",NA,"78"
"1891","E2","CX","2.5","p3","T0",100,"78"
"1892","E2","CX","2.5","p3","T3",NA,"78"
"1893","E2","CX","2.5","p3","T24",NA,"78"
"1894","E2","CX","2.5","p3","T48",77.3831129790037,"78"
"1895","E2","CX","2.5","p3","T96",NA,"78"
"1896","E2","CX","2.5","p4","T0",100,"78"
"1897","E2","CX","2.5","p4","T3",NA,"78"
"1898","E2","CX","2.5","p4","T24",NA,"78"
"1899","E2","CX","2.5","p4","T48",NA,"78"
"1900","E2","CX","2.5","p4","T96",107.180129621182,"78"
"1901","E3","CX","0.5","p1","T0",100,"78"
"1902","E3","CX","0.5","p1","T3",89.5227600631312,"78"
"1903","E3","CX","0.5","p1","T24",NA,"78"
"1904","E3","CX","0.5","p1","T48",NA,"78"
"1905","E3","CX","0.5","p1","T96",NA,"78"
"1906","E3","CX","0.5","p2","T0",100,"78"
"1907","E3","CX","0.5","p2","T3",NA,"78"
"1908","E3","CX","0.5","p2","T24",82.6834212147791,"78"
"1909","E3","CX","0.5","p2","T48",NA,"78"
"1910","E3","CX","0.5","p2","T96",NA,"78"
"1911","E3","CX","0.5","p3","T0",100,"78"
"1912","E3","CX","0.5","p3","T3",NA,"78"
"1913","E3","CX","0.5","p3","T24",NA,"78"
"1914","E3","CX","0.5","p3","T48",86.6652567489835,"78"
"1915","E3","CX","0.5","p3","T96",NA,"78"
"1916","E3","CX","0.5","p4","T0",100,"78"
"1917","E3","CX","0.5","p4","T3",NA,"78"
"1918","E3","CX","0.5","p4","T24",NA,"78"
"1919","E3","CX","0.5","p4","T48",NA,"78"
"1920","E3","CX","0.5","p4","T96",99.2535554373906,"78"
"1921","E4","CX","0.1","p1","T0",100,"78"
"1922","E4","CX","0.1","p1","T3",79.5570011973145,"78"
"1923","E4","CX","0.1","p1","T24",NA,"78"
"1924","E4","CX","0.1","p1","T48",NA,"78"
"1925","E4","CX","0.1","p1","T96",NA,"78"
"1926","E4","CX","0.1","p2","T0",100,"78"
"1927","E4","CX","0.1","p2","T3",NA,"78"
"1928","E4","CX","0.1","p2","T24",80.4421320415188,"78"
"1929","E4","CX","0.1","p2","T48",NA,"78"
"1930","E4","CX","0.1","p2","T96",NA,"78"
"1931","E4","CX","0.1","p3","T0",100,"78"
"1932","E4","CX","0.1","p3","T3",NA,"78"
"1933","E4","CX","0.1","p3","T24",NA,"78"
"1934","E4","CX","0.1","p3","T48",82.1282922318401,"78"
"1935","E4","CX","0.1","p3","T96",NA,"78"
"1936","E4","CX","0.1","p4","T0",100,"78"
"1937","E4","CX","0.1","p4","T3",NA,"78"
"1938","E4","CX","0.1","p4","T24",NA,"78"
"1939","E4","CX","0.1","p4","T48",NA,"78"
"1940","E4","CX","0.1","p4","T96",111.69547616317,"78"
"1941","E5","VEH","2.5","p1","T0",100,"78"
"1942","E5","VEH","2.5","p1","T3",88.2424764422111,"78"
"1943","E5","VEH","2.5","p1","T24",NA,"78"
"1944","E5","VEH","2.5","p1","T48",NA,"78"
"1945","E5","VEH","2.5","p1","T96",NA,"78"
"1946","E5","VEH","2.5","p2","T0",100,"78"
"1947","E5","VEH","2.5","p2","T3",NA,"78"
"1948","E5","VEH","2.5","p2","T24",89.9464931462115,"78"
"1949","E5","VEH","2.5","p2","T48",NA,"78"
"1950","E5","VEH","2.5","p2","T96",NA,"78"
"1951","E5","VEH","2.5","p3","T0",100,"78"
"1952","E5","VEH","2.5","p3","T3",NA,"78"
"1953","E5","VEH","2.5","p3","T24",NA,"78"
"1954","E5","VEH","2.5","p3","T48",96.4536596562616,"78"
"1955","E5","VEH","2.5","p3","T96",NA,"78"
"1956","E5","VEH","2.5","p4","T0",100,"78"
"1957","E5","VEH","2.5","p4","T3",NA,"78"
"1958","E5","VEH","2.5","p4","T24",NA,"78"
"1959","E5","VEH","2.5","p4","T48",NA,"78"
"1960","E5","VEH","2.5","p4","T96",103.488150176373,"78"
"1961","E6","VEH","0.5","p1","T0",100,"78"
"1962","E6","VEH","0.5","p1","T3",88.1654823265316,"78"
"1963","E6","VEH","0.5","p1","T24",NA,"78"
"1964","E6","VEH","0.5","p1","T48",NA,"78"
"1965","E6","VEH","0.5","p1","T96",NA,"78"
"1966","E6","VEH","0.5","p2","T0",100,"78"
"1967","E6","VEH","0.5","p2","T3",NA,"78"
"1968","E6","VEH","0.5","p2","T24",85.9288910378952,"78"
"1969","E6","VEH","0.5","p2","T48",NA,"78"
"1970","E6","VEH","0.5","p2","T96",NA,"78"
"1971","E6","VEH","0.5","p3","T0",100,"78"
"1972","E6","VEH","0.5","p3","T3",NA,"78"
"1973","E6","VEH","0.5","p3","T24",NA,"78"
"1974","E6","VEH","0.5","p3","T48",120.959932083311,"78"
"1975","E6","VEH","0.5","p3","T96",NA,"78"
"1976","E6","VEH","0.5","p4","T0",100,"78"
"1977","E6","VEH","0.5","p4","T3",NA,"78"
"1978","E6","VEH","0.5","p4","T24",NA,"78"
"1979","E6","VEH","0.5","p4","T48",NA,"78"
"1980","E6","VEH","0.5","p4","T96",106.401401951468,"78"
"1981","E7","VEH","0.1","p1","T0",100,"78"
"1982","E7","VEH","0.1","p1","T3",90.2144257330919,"78"
"1983","E7","VEH","0.1","p1","T24",NA,"78"
"1984","E7","VEH","0.1","p1","T48",NA,"78"
"1985","E7","VEH","0.1","p1","T96",NA,"78"
"1986","E7","VEH","0.1","p2","T0",100,"78"
"1987","E7","VEH","0.1","p2","T3",NA,"78"
"1988","E7","VEH","0.1","p2","T24",105.202285562149,"78"
"1989","E7","VEH","0.1","p2","T48",NA,"78"
"1990","E7","VEH","0.1","p2","T96",NA,"78"
"1991","E7","VEH","0.1","p3","T0",100,"78"
"1992","E7","VEH","0.1","p3","T3",NA,"78"
"1993","E7","VEH","0.1","p3","T24",NA,"78"
"1994","E7","VEH","0.1","p3","T48",86.5227380259112,"78"
"1995","E7","VEH","0.1","p3","T96",NA,"78"
"1996","E7","VEH","0.1","p4","T0",100,"78"
"1997","E7","VEH","0.1","p4","T3",NA,"78"
"1998","E7","VEH","0.1","p4","T24",NA,"78"
"1999","E7","VEH","0.1","p4","T48",NA,"78"
"2000","E7","VEH","0.1","p4","T96",122.450529878953,"78"
"2001","E8","DOX","2.5","p1","T0",100,"78"
"2002","E8","DOX","2.5","p1","T3",87.4048134570334,"78"
"2003","E8","DOX","2.5","p1","T24",NA,"78"
"2004","E8","DOX","2.5","p1","T48",NA,"78"
"2005","E8","DOX","2.5","p1","T96",NA,"78"
"2006","E8","DOX","2.5","p2","T0",100,"78"
"2007","E8","DOX","2.5","p2","T3",NA,"78"
"2008","E8","DOX","2.5","p2","T24",61.6116678902387,"78"
"2009","E8","DOX","2.5","p2","T48",NA,"78"
"2010","E8","DOX","2.5","p2","T96",NA,"78"
"2011","E8","DOX","2.5","p3","T0",100,"78"
"2012","E8","DOX","2.5","p3","T3",NA,"78"
"2013","E8","DOX","2.5","p3","T24",NA,"78"
"2014","E8","DOX","2.5","p3","T48",53.006315702156,"78"
"2015","E8","DOX","2.5","p3","T96",NA,"78"
"2016","E8","DOX","2.5","p4","T0",100,"78"
"2017","E8","DOX","2.5","p4","T3",NA,"78"
"2018","E8","DOX","2.5","p4","T24",NA,"78"
"2019","E8","DOX","2.5","p4","T48",NA,"78"
"2020","E8","DOX","2.5","p4","T96",40.4678587206975,"78"
"2021","E9","DOX","0.5","p1","T0",100,"78"
"2022","E9","DOX","0.5","p1","T3",91.350783107071,"78"
"2023","E9","DOX","0.5","p1","T24",NA,"78"
"2024","E9","DOX","0.5","p1","T48",NA,"78"
"2025","E9","DOX","0.5","p1","T96",NA,"78"
"2026","E9","DOX","0.5","p2","T0",100,"78"
"2027","E9","DOX","0.5","p2","T3",NA,"78"
"2028","E9","DOX","0.5","p2","T24",71.0503183578966,"78"
"2029","E9","DOX","0.5","p2","T48",NA,"78"
"2030","E9","DOX","0.5","p2","T96",NA,"78"
"2031","E9","DOX","0.5","p3","T0",100,"78"
"2032","E9","DOX","0.5","p3","T3",NA,"78"
"2033","E9","DOX","0.5","p3","T24",NA,"78"
"2034","E9","DOX","0.5","p3","T48",78.5878810253968,"78"
"2035","E9","DOX","0.5","p3","T96",NA,"78"
"2036","E9","DOX","0.5","p4","T0",100,"78"
"2037","E9","DOX","0.5","p4","T3",NA,"78"
"2038","E9","DOX","0.5","p4","T24",NA,"78"
"2039","E9","DOX","0.5","p4","T48",NA,"78"
"2040","E9","DOX","0.5","p4","T96",37.1638386203841,"78"
"2041","E10","DOX","0.1","p1","T0",100,"78"
"2042","E10","DOX","0.1","p1","T3",97.3605943854067,"78"
"2043","E10","DOX","0.1","p1","T24",NA,"78"
"2044","E10","DOX","0.1","p1","T48",NA,"78"
"2045","E10","DOX","0.1","p1","T96",NA,"78"
"2046","E10","DOX","0.1","p2","T0",100,"78"
"2047","E10","DOX","0.1","p2","T3",NA,"78"
"2048","E10","DOX","0.1","p2","T24",92.1636501215221,"78"
"2049","E10","DOX","0.1","p2","T48",NA,"78"
"2050","E10","DOX","0.1","p2","T96",NA,"78"
"2051","E10","DOX","0.1","p3","T0",100,"78"
"2052","E10","DOX","0.1","p3","T3",NA,"78"
"2053","E10","DOX","0.1","p3","T24",NA,"78"
"2054","E10","DOX","0.1","p3","T48",74.9507194426145,"78"
"2055","E10","DOX","0.1","p3","T96",NA,"78"
"2056","E10","DOX","0.1","p4","T0",100,"78"
"2057","E10","DOX","0.1","p4","T3",NA,"78"
"2058","E10","DOX","0.1","p4","T24",NA,"78"
"2059","E10","DOX","0.1","p4","T48",NA,"78"
"2060","E10","DOX","0.1","p4","T96",122.893639904737,"78"
"2061","E11","untx","0","p1","T0",100,"78"
"2062","E11","untx","0","p1","T3",103.938597684156,"78"
"2063","E11","untx","0","p1","T24",NA,"78"
"2064","E11","untx","0","p1","T48",NA,"78"
"2065","E11","untx","0","p1","T96",NA,"78"
"2066","E11","untx","0","p2","T0",100,"78"
"2067","E11","untx","0","p2","T3",NA,"78"
"2068","E11","untx","0","p2","T24",91.0679141867305,"78"
"2069","E11","untx","0","p2","T48",NA,"78"
"2070","E11","untx","0","p2","T96",NA,"78"
"2071","E11","untx","0","p3","T0",100,"78"
"2072","E11","untx","0","p3","T3",NA,"78"
"2073","E11","untx","0","p3","T24",NA,"78"
"2074","E11","untx","0","p3","T48",104.699644299907,"78"
"2075","E11","untx","0","p3","T96",NA,"78"
"2076","E11","untx","0","p4","T0",100,"78"
"2077","E11","untx","0","p4","T3",NA,"78"
"2078","E11","untx","0","p4","T24",NA,"78"
"2079","E11","untx","0","p4","T48",NA,"78"
"2080","E11","untx","0","p4","T96",91.7821884931275,"78"
